OrderID,OrderStatus,TotalPrice,OrderTime,UserID,SpecialInstructions,CancellationReason
1362,Cancelled,409.98,2024-12-14 20:37:05.450916,454,Extra spicy,N/A
1363,Cancelled,288.79,2024-11-16 07:37:05.450921,455,Extra spicy,N/A
1364,Completed,109.2,2024-12-14 10:37:05.450927,455,Extra spicy,N/A
1365,Completed,216.82,2024-11-15 18:37:05.450932,455,No special instructions,Customer request
1366,Pending,449.53,2024-12-22 10:37:05.450938,456,"No onions, please",N/A
1367,Pending,370.71,2024-11-26 10:37:05.450943,456,Extra spicy,Customer request
1368,Completed,297.96,2024-11-22 06:37:05.450949,456,"No onions, please",N/A
1369,Pending,373.33,2024-11-11 23:37:05.450955,457,Extra spicy,N/A
1370,Pending,158.66,2024-12-10 11:37:05.450960,457,"No onions, please",N/A
1371,Completed,207.95,2024-12-24 22:37:05.450965,457,"No onions, please",Restaurant issue
1372,Pending,117.09,2024-11-02 05:37:05.450971,458,Extra spicy,N/A
1373,Completed,311.29,2024-11-22 13:37:05.450976,458,Extra spicy,N/A
1374,Cancelled,113.35,2024-11-17 22:37:05.450982,458,"No onions, please",N/A
1375,Completed,432.36,2024-11-11 16:37:05.450987,459,No special instructions,Restaurant issue
1376,Completed,467.7,2024-12-04 18:37:05.450993,459,Separate packaging,N/A
1377,Pending,395.05,2024-12-29 06:37:05.450999,459,Extra spicy,N/A
1378,Pending,214.67,2024-11-23 17:37:05.451005,460,"No onions, please",N/A
1379,Completed,435.93,2024-11-16 12:37:05.451011,460,Extra spicy,N/A
1380,Cancelled,494.9,2024-12-29 17:37:05.451016,460,Separate packaging,N/A
1381,Cancelled,305.87,2024-12-30 19:37:05.451022,461,"No onions, please",Customer request
1382,Completed,268.11,2024-11-02 11:37:05.451028,461,Extra spicy,N/A
1383,Completed,425.84,2024-12-16 12:37:05.451033,461,Separate packaging,N/A
1384,Completed,282.45,2024-12-30 10:37:05.451039,462,"No onions, please",Restaurant issue
1385,Cancelled,207.02,2024-12-05 00:37:05.451045,462,Extra spicy,Customer request
1386,Completed,371.86,2024-12-27 09:37:05.451051,462,No special instructions,N/A
1387,Pending,468.09,2024-11-07 18:37:05.451056,463,"No onions, please",Customer request
1388,Cancelled,153.69,2024-11-06 21:37:05.451062,463,No special instructions,Customer request
1389,Cancelled,249.42,2024-12-07 04:37:05.451068,463,Extra spicy,Customer request
1390,Completed,232.77,2024-12-10 15:37:05.451074,464,Extra spicy,Customer request
1391,Completed,353.78,2024-12-07 20:37:05.451079,464,No special instructions,Restaurant issue
1392,Pending,330.82,2024-12-29 04:37:05.451085,464,No special instructions,N/A
1393,Pending,428.5,2024-11-29 21:37:05.451091,465,No special instructions,N/A
1394,Completed,469.05,2024-12-28 00:37:05.451097,465,"No onions, please",Restaurant issue
1395,Completed,104.12,2024-12-15 15:37:05.451102,465,Separate packaging,N/A
1396,Cancelled,419.7,2024-11-25 07:37:05.451108,466,"No onions, please",Restaurant issue
1397,Cancelled,444.66,2024-11-23 08:37:05.451114,466,Extra spicy,N/A
1398,Completed,153.43,2024-12-10 11:37:05.451119,466,Extra spicy,Restaurant issue
1399,Completed,389.27,2024-12-24 18:37:05.451125,467,"No onions, please",Customer request
1400,Cancelled,121.69,2024-11-08 20:37:05.451130,467,Separate packaging,N/A
1401,Pending,453.54,2024-11-09 17:37:05.451137,467,"No onions, please",N/A
1402,Cancelled,129.65,2024-11-16 04:37:05.451142,468,Separate packaging,N/A
1403,Completed,441.03,2024-12-22 20:37:05.451147,468,No special instructions,Restaurant issue
1404,Cancelled,172.33,2024-11-05 08:37:05.451153,468,"No onions, please",N/A
1405,Cancelled,179.89,2024-12-28 20:37:05.451159,469,Separate packaging,Customer request
1406,Pending,474.22,2024-12-16 09:37:05.451167,469,No special instructions,Customer request
1407,Completed,451.71,2024-11-12 12:37:05.451173,469,No special instructions,N/A
1408,Completed,274.33,2024-11-16 11:37:05.451179,470,Extra spicy,N/A
1409,Cancelled,402.37,2024-11-06 19:37:05.451185,470,Extra spicy,Restaurant issue
1410,Cancelled,294.39,2024-11-01 21:37:05.451190,470,Separate packaging,N/A
1411,Cancelled,349.01,2024-11-11 20:37:05.451196,471,Separate packaging,N/A
1412,Completed,151.37,2024-11-28 11:37:05.451201,471,No special instructions,N/A
1413,Pending,321.75,2024-12-20 04:37:05.451207,471,No special instructions,Restaurant issue
1414,Pending,315.34,2024-11-20 13:37:05.451212,472,"No onions, please",N/A
1415,Completed,477.16,2024-12-10 09:37:05.451218,472,Extra spicy,N/A
1416,Pending,285.11,2024-12-25 13:37:05.451223,472,"No onions, please",N/A
1417,Cancelled,371.64,2024-11-15 18:37:05.451229,473,Extra spicy,Customer request
1418,Completed,121.9,2024-12-04 03:37:05.451234,473,Separate packaging,Customer request
1419,Pending,377.11,2024-11-02 03:37:05.451240,473,No special instructions,Customer request
1420,Completed,423.73,2024-12-16 01:37:05.451246,474,"No onions, please",N/A
1421,Completed,206.15,2024-12-09 15:37:05.451251,474,No special instructions,N/A
1422,Cancelled,102.41,2024-12-24 15:37:05.451256,474,Separate packaging,Customer request
1423,Pending,464.23,2024-12-11 21:37:05.451263,475,Extra spicy,Restaurant issue
1424,Pending,282.88,2024-11-30 07:37:05.451268,475,No special instructions,N/A
1425,Cancelled,259.71,2024-12-14 17:37:05.451276,475,Separate packaging,N/A
1426,Pending,132.58,2024-12-14 08:37:05.451286,476,"No onions, please",Customer request
1427,Pending,211.64,2024-11-14 07:37:05.451296,476,Separate packaging,N/A
1428,Completed,349.7,2024-12-26 07:37:05.451305,476,Separate packaging,Restaurant issue
1429,Completed,326.02,2024-12-25 11:37:05.451311,477,No special instructions,N/A
1430,Completed,220.61,2024-12-07 03:37:05.451316,477,Extra spicy,Customer request
1431,Pending,441.21,2024-11-27 17:37:05.451322,477,"No onions, please",Customer request
1432,Cancelled,350.74,2024-11-18 13:37:05.451328,478,Separate packaging,Customer request
1433,Completed,205.04,2024-11-28 15:37:05.451334,478,No special instructions,Customer request
1434,Cancelled,416.26,2024-11-30 12:37:05.451339,478,"No onions, please",Customer request
1435,Completed,257.23,2024-11-24 10:37:05.451345,479,Separate packaging,N/A
1436,Cancelled,261.51,2024-12-31 01:37:05.451350,479,Separate packaging,N/A
1437,Completed,146.7,2024-12-02 13:37:05.451355,479,Separate packaging,Restaurant issue
1438,Cancelled,394.52,2024-11-26 10:37:05.451362,480,Extra spicy,N/A
1439,Pending,330.29,2024-11-03 14:37:05.451367,480,Extra spicy,N/A
1440,Cancelled,158.99,2024-11-09 13:37:05.451374,480,No special instructions,N/A
1441,Completed,307.1,2024-12-23 19:37:05.451384,481,No special instructions,N/A
1442,Completed,420.53,2024-12-15 05:37:05.451394,481,Separate packaging,N/A
1443,Completed,361.17,2024-11-07 19:37:05.451400,481,Extra spicy,N/A
1444,Pending,181.88,2024-11-30 01:37:05.451406,482,Extra spicy,N/A
1445,Pending,483.45,2024-12-07 15:37:05.451411,482,No special instructions,Restaurant issue
1446,Pending,497.63,2024-12-11 01:37:05.451417,482,"No onions, please",N/A
1447,Cancelled,420.6,2024-12-14 15:37:05.451422,483,Separate packaging,Restaurant issue
1448,Completed,314.76,2024-12-11 18:37:05.451428,483,"No onions, please",N/A
1449,Completed,397.41,2024-12-25 12:37:05.451433,483,No special instructions,N/A
1450,Pending,303.17,2024-11-11 18:37:05.451439,484,Separate packaging,Customer request
1451,Completed,305.08,2024-12-14 22:37:05.451444,484,Extra spicy,N/A
1452,Cancelled,107.16,2024-11-27 13:37:05.451450,484,"No onions, please",N/A
1453,Pending,439.91,2024-11-07 13:37:05.451455,485,Separate packaging,N/A
1454,Cancelled,297.15,2024-11-23 17:37:05.451460,485,Separate packaging,N/A
1455,Completed,108.78,2024-12-14 08:37:05.451465,485,No special instructions,N/A
1456,Completed,342.29,2024-11-13 11:37:05.451471,486,Extra spicy,Restaurant issue
1457,Completed,460.46,2024-12-11 02:37:05.451476,486,Extra spicy,Customer request
1458,Cancelled,321.16,2024-11-29 19:37:05.451482,486,Separate packaging,Restaurant issue
1459,Pending,195.42,2024-12-24 04:37:05.451488,487,No special instructions,Customer request
1460,Cancelled,347.78,2024-11-12 07:37:05.451494,487,No special instructions,Customer request
1461,Pending,312.12,2024-11-01 22:37:05.451500,487,Extra spicy,Customer request
1462,Completed,122.33,2024-11-30 22:37:05.451506,488,Separate packaging,N/A
1463,Pending,164.1,2024-11-06 16:37:05.451512,488,Extra spicy,N/A
1464,Pending,116.26,2024-12-08 12:37:05.451517,488,No special instructions,N/A
1465,Completed,187.21,2024-12-17 18:37:05.451523,489,Extra spicy,N/A
1466,Completed,416.83,2024-12-01 13:37:05.451528,489,Separate packaging,N/A
1467,Pending,118.45,2024-12-16 12:37:05.451533,489,Extra spicy,Customer request
1468,Completed,494.03,2024-12-05 04:37:05.451539,490,"No onions, please",N/A
1469,Completed,379.76,2024-11-30 16:37:05.451545,490,Extra spicy,Customer request
1470,Completed,232.15,2024-11-16 16:37:05.451551,490,No special instructions,N/A
1471,Cancelled,141.13,2024-11-28 16:37:05.451556,491,Extra spicy,N/A
1472,Completed,297.01,2024-12-17 19:37:05.451562,491,Extra spicy,N/A
1473,Cancelled,105.37,2024-11-14 08:37:05.451567,491,Separate packaging,N/A
1474,Cancelled,410.28,2024-11-14 20:37:05.451573,492,Separate packaging,Restaurant issue
1475,Cancelled,167.67,2024-12-31 12:37:05.451579,492,Extra spicy,N/A
1476,Pending,331.96,2024-11-19 01:37:05.451584,492,No special instructions,Restaurant issue
1477,Pending,148.27,2024-12-12 12:37:05.451590,493,"No onions, please",N/A
1478,Completed,379.11,2024-12-17 15:37:05.451596,493,"No onions, please",Restaurant issue
1479,Pending,498.46,2024-11-11 12:37:05.451602,493,Separate packaging,Restaurant issue
1480,Completed,170.79,2024-12-12 02:37:05.451608,494,"No onions, please",Customer request
1481,Cancelled,163.36,2024-12-18 07:37:05.451614,494,No special instructions,N/A
1482,Completed,372.21,2024-11-23 18:37:05.451619,494,Separate packaging,Restaurant issue
1483,Pending,183.43,2024-11-04 06:37:05.451625,495,Extra spicy,N/A
1484,Pending,357.33,2024-11-12 12:37:05.451679,495,Separate packaging,Customer request
1485,Completed,290.36,2024-11-24 00:37:05.451685,495,"No onions, please",Restaurant issue
1486,Completed,202.4,2024-12-02 09:37:05.451691,496,Extra spicy,Restaurant issue
1487,Cancelled,262.77,2024-12-05 11:37:05.451697,496,Extra spicy,Restaurant issue
1488,Cancelled,366.6,2024-11-21 12:37:05.451703,496,Separate packaging,Restaurant issue
1489,Completed,316.86,2024-11-26 07:37:05.451709,497,"No onions, please",N/A
1490,Completed,489.33,2024-12-11 19:37:05.451714,497,Separate packaging,Restaurant issue
1491,Completed,107.3,2024-12-11 21:37:05.451720,497,"No onions, please",Customer request
1492,Completed,174.56,2024-11-25 21:37:05.451726,498,Separate packaging,N/A
1493,Completed,370.1,2024-11-18 05:37:05.451731,498,Extra spicy,N/A
1494,Pending,456.49,2024-12-18 19:37:05.451736,498,Extra spicy,N/A
1495,Pending,389.56,2024-12-26 21:37:05.451743,499,No special instructions,Customer request
1496,Completed,496.61,2024-12-18 10:37:05.451753,499,Separate packaging,Customer request
1497,Completed,229.99,2024-11-06 11:37:05.451763,499,No special instructions,N/A
1498,Pending,327.07,2024-11-24 19:37:05.451775,500,No special instructions,Customer request
1499,Completed,154.06,2024-12-17 03:37:05.451781,500,Separate packaging,N/A
1500,Cancelled,471.19,2024-11-03 00:37:05.451786,500,Separate packaging,N/A
